route,week_of,cost_per_tonne_km,vs_own_history,vs_similar_routes,flagged,matched_note_id,reason
Mumbai-Pune,2024-12-16,3.54694667015038,3.49,15.28,Yes,,"Cost is unusually high based on 3.5% versus its own historical baseline and 15.3% versus similar routes. None of the retrieved notes are dated or temporally applicable to the week of 2024-12-16; they refer to events in 2025, so they do not explain the cost increase for the requested week."
Mumbai-Pune,2024-12-23,3.506811493656316,1.54,12.66,Yes,,Cost is unusually high based on 1.5% versus its own historical baseline and 12.7% versus similar routes. None of the retrieved notes apply to the week of 2024-12-23 or provide a documented factor that could increase freight costs for that period.
Mumbai-Pune,2024-12-30,3.4030431353329913,-1.51,5.74,No,,Cost is within the expected range based on -1.5% versus its own historical baseline and 5.7% versus similar routes.
Mumbai-Pune,2025-01-06,3.498004118085469,1.31,10.36,Yes,,Cost is unusually high based on 1.3% versus its own historical baseline and 10.4% versus similar routes. None of the retrieved notes apply to the week of 2025-01-06 or provide evidence of a factor that could increase freight cost for that period.
Mumbai-Pune,2025-01-13,3.52824798657291,2.0,15.84,Yes,,Cost is unusually high based on 2.0% versus its own historical baseline and 15.8% versus similar routes. None of the retrieved notes apply to the week of 2025-01-13 or provide a factor that could explain a cost increase for that period.
Mumbai-Pune,2025-01-20,3.5041696201885406,0.9,14.42,Yes,,Cost is unusually high based on 0.9% versus its own historical baseline and 14.4% versus similar routes. None of the retrieved notes apply to the week of 2025-01-20 or provide a factor that could explain a cost increase for that period.
Mumbai-Pune,2025-01-27,3.3862532527526548,-2.75,7.71,No,,Cost is within the expected range based on -2.7% versus its own historical baseline and 7.7% versus similar routes.
Mumbai-Pune,2025-02-03,3.3323631936996736,-4.11,10.52,Yes,,Cost is unusually high based on -4.1% versus its own historical baseline and 10.5% versus similar routes. None of the retrieved notes apply to the week of 2025-02-03 or provide a factor that could explain a higher freight cost for that period.
Mumbai-Pune,2025-02-10,3.387743897089414,-2.18,13.33,Yes,,Cost is unusually high based on -2.2% versus its own historical baseline and 13.3% versus similar routes. None of the retrieved notes apply to the week of 2025-02-10 or provide a factor that could increase freight costs for that period.
Mumbai-Pune,2025-02-17,3.4085110589266203,-1.01,10.06,Yes,,Cost is unusually high based on -1.0% versus its own historical baseline and 10.1% versus similar routes. None of the retrieved notes apply to the week of 2025-02-17 or provide a documented factor that could increase freight cost for that period.
Mumbai-Pune,2025-02-24,3.4104008182293066,-0.6,10.63,Yes,,Cost is unusually high based on -0.6% versus its own historical baseline and 10.6% versus similar routes. None of the retrieved notes apply to the week of 2025-02-24; they are dated later and refer to periods after the requested week.
Mumbai-Pune,2025-03-03,3.500060963395835,1.98,8.74,No,,Cost is within the expected range based on 2.0% versus its own historical baseline and 8.7% versus similar routes.
Mumbai-Pune,2025-03-10,3.515234273355121,2.42,10.44,Yes,,Cost is unusually high based on 2.4% versus its own historical baseline and 10.4% versus similar routes. None of the retrieved notes apply to the week of 2025-03-10 or provide a factor that could increase freight costs for that period.
Mumbai-Pune,2025-03-17,3.3903911712024035,-1.17,10.13,Yes,,Cost is unusually high based on -1.2% versus its own historical baseline and 10.1% versus similar routes. None of the retrieved notes apply to the week of 2025-03-17 or provide a factor that could explain a higher freight cost for that period.
Mumbai-Pune,2025-03-24,3.346795563408874,-2.04,6.61,No,,Cost is within the expected range based on -2.0% versus its own historical baseline and 6.6% versus similar routes.
Mumbai-Pune,2025-03-31,3.232238210792435,-5.25,5.78,No,,Cost is within the expected range based on -5.3% versus its own historical baseline and 5.8% versus similar routes.
Mumbai-Pune,2025-04-07,3.526217988209544,3.75,10.6,Yes,,Cost is unusually high based on 3.7% versus its own historical baseline and 10.6% versus similar routes. None of the retrieved notes apply to the week of 2025-04-07 or provide a documented factor that could explain the cost increase for the Mumbai-Pune route.
Mumbai-Pune,2025-04-14,3.3993524808293762,-0.49,13.49,Yes,,Cost is unusually high based on -0.5% versus its own historical baseline and 13.5% versus similar routes. None of the retrieved notes apply to the week of 2025-04-14 or provide a factor that could explain a cost increase for that period.
Mumbai-Pune,2025-04-21,3.293837437297759,-3.55,7.21,No,,Cost is within the expected range based on -3.6% versus its own historical baseline and 7.2% versus similar routes.
Mumbai-Pune,2025-04-28,3.4147811612854055,0.42,12.56,Yes,,Cost is unusually high based on 0.4% versus its own historical baseline and 12.6% versus similar routes. None of the retrieved notes apply to the week of 2025-04-28 or provide a documented factor that could increase freight cost for that period.
Mumbai-Pune,2025-05-05,3.6148072907849444,6.64,8.76,No,,Cost is within the expected range based on 6.6% versus its own historical baseline and 8.8% versus similar routes.
Mumbai-Pune,2025-05-12,3.59340162865612,5.62,12.83,No,N003,"Diesel prices rose nationwide starting the week of 2025-05-05, which would increase transportation costs for all routes, including Mumbai-Pune, during the requested week."
Mumbai-Pune,2025-05-19,3.473754965104235,1.34,4.52,No,,Cost is within the expected range based on 1.3% versus its own historical baseline and 4.5% versus similar routes.
Mumbai-Pune,2025-05-26,3.4776225769669327,0.99,6.03,No,,Cost is within the expected range based on 1.0% versus its own historical baseline and 6.0% versus similar routes.
Mumbai-Pune,2025-06-02,3.5712448138602655,2.79,13.62,No,N003,"The note reports that diesel prices rose nationwide starting the week of 2025-05-05, which would increase transportation costs on all routes—including Mumbai‑Pune—during the requested week of 2025-06-02."
Mumbai-Pune,2025-06-09,3.4744843480385486,-0.15,6.03,No,,Cost is within the expected range based on -0.2% versus its own historical baseline and 6.0% versus similar routes.
Mumbai-Pune,2025-06-16,3.7195322652769782,6.6,12.97,No,N003,"The note reports that diesel prices rose nationwide starting the week of 2025-05-05, which would continue to increase transportation costs in subsequent weeks, including the week of 2025-06-16."
Mumbai-Pune,2025-06-23,3.762226915526251,6.2,20.56,No,N003,"The note reports that diesel prices rose nationwide starting the week of 2025-05-05, which would increase transportation costs on all routes—including Mumbai‑Pune—through subsequent weeks such as the requested week of 2025-06-23."
Mumbai-Pune,2025-06-30,3.544290194316084,-1.16,6.26,No,,Cost is within the expected range based on -1.2% versus its own historical baseline and 6.3% versus similar routes.
Mumbai-Pune,2025-07-07,3.6399161219497604,1.76,12.73,No,N003,"The note reports that diesel prices rose nationwide starting the week of 2025-05-05, increasing transportation costs on all routes; this ongoing fuel price increase can explain the higher freight cost for Mumbai‑Pune in the week of 2025-07-07."
Mumbai-Pune,2025-07-14,3.591668966570678,0.25,5.87,No,,Cost is within the expected range based on 0.2% versus its own historical baseline and 5.9% versus similar routes.
Mumbai-Pune,2025-07-21,3.5276350809882038,-1.95,10.04,No,N003,"Note N003 reports a nationwide diesel price rise that started on 2025-05-05 and would still be affecting transportation costs in the week of 2025-07-21, providing a documented factor that can increase freight costs."
Mumbai-Pune,2025-07-28,3.563538464323174,-1.12,6.81,No,,Cost is within the expected range based on -1.1% versus its own historical baseline and 6.8% versus similar routes.
Mumbai-Pune,2025-08-04,3.725071824316962,3.39,11.65,Yes,,Cost is unusually high based on 3.4% versus its own historical baseline and 11.6% versus similar routes. None of the retrieved notes provide a temporally applicable explanation for higher freight cost in the week of 2025-08-04; the only note about diesel price increases refers to a rise starting in early May without confirming it persisted into August.
Mumbai-Pune,2025-08-11,3.530658775963705,-2.85,4.71,No,,Cost is within the expected range based on -2.9% versus its own historical baseline and 4.7% versus similar routes.
Mumbai-Pune,2025-08-18,3.785222203965166,4.84,15.47,Yes,,Cost is unusually high based on 4.8% versus its own historical baseline and 15.5% versus similar routes. None of the retrieved notes explicitly apply to the week of 2025-08-18 or provide a documented factor that could explain the cost increase for that period.
Mumbai-Pune,2025-08-25,3.6318250152556755,0.51,12.43,Yes,,Cost is unusually high based on 0.5% versus its own historical baseline and 12.4% versus similar routes. None of the retrieved notes are temporally applicable to the week of 2025-08-25 or provide a documented factor that could explain the cost increase for the Mumbai-Pune route.
Mumbai-Pune,2025-09-01,3.6688614473543484,1.23,6.29,No,,Cost is within the expected range based on 1.2% versus its own historical baseline and 6.3% versus similar routes.
Mumbai-Pune,2025-09-08,3.717366853281151,2.46,14.41,No,N003,"The note states that diesel prices rose nationwide starting the week of 2025-05-05, raising transportation costs across all routes; this ongoing fuel cost increase can explain the higher freight cost for Mumbai‑Pune in the week of 2025-09-08."
Mumbai-Pune,2025-09-15,3.9808099888616932,9.25,23.63,No,N003,"Note N003 reports a nationwide diesel price increase that started the week of 2025-05-05, which would continue to raise transportation costs on all routes, including Mumbai‑Pune, during the week of 2025-09-15."
Mumbai-Pune,2025-09-22,3.7968730320939077,2.61,18.16,Yes,,Cost is unusually high based on 2.6% versus its own historical baseline and 18.2% versus similar routes. None of the retrieved notes document a factor that could increase freight cost for the Mumbai-Pune route during the week of 2025-09-22.
Mumbai-Pune,2025-09-29,3.8206351798426263,2.44,11.2,No,N003,"Note N003 reports a nationwide diesel price increase that began in early May and affected all routes, providing a documented factor that can raise transportation costs during the September 29, 2025 week."
Mumbai-Pune,2025-10-06,3.941933793159432,5.36,22.89,Yes,,"Cost is unusually high based on 5.4% versus its own historical baseline and 22.9% versus similar routes. None of the retrieved notes provide a temporally applicable explanation for the cost increase in the week of 2025-10-06; the diesel price note applies only to May 2025, the demand note reports stability, and the tracking mandate note states no rate change."
Mumbai-Pune,2025-10-13,3.865549212043615,1.91,16.99,Yes,,"Cost is unusually high based on 1.9% versus its own historical baseline and 17.0% versus similar routes. None of the retrieved notes provide a temporally applicable explanation for higher freight cost in the week of 2025-10-13; the diesel price note applies only to May 2025, the demand note reports stability, and the tracking mandate note states no rate change."
Mumbai-Pune,2025-10-20,4.095333723524663,7.69,24.83,Yes,,Cost is unusually high based on 7.7% versus its own historical baseline and 24.8% versus similar routes. None of the retrieved notes document a factor that could increase freight cost for the Mumbai-Pune route during the week of 2025-10-20.
Mumbai-Pune,2025-10-27,4.073233796244364,5.5,28.26,Yes,,"Cost is unusually high based on 5.5% versus its own historical baseline and 28.3% versus similar routes. None of the retrieved notes apply to the week of 2025-10-27 with a factor that could increase freight costs; the diesel price note is from May, the demand note reports stability, and the vehicle tracking mandate note states costs were absorbed without rate changes."
Mumbai-Pune,2025-11-03,4.1993747238930235,7.36,24.07,Yes,,"Cost is unusually high based on 7.4% versus its own historical baseline and 24.1% versus similar routes. None of the retrieved notes describe a factor that could increase freight cost for the Mumbai-Pune route during the week of 2025-11-03; the diesel price note applies only to the week it started in May, and the other notes report stable demand or no rate change."
Mumbai-Pune,2025-11-10,3.9680310840963298,-0.09,21.43,Yes,,"Cost is unusually high based on -0.1% versus its own historical baseline and 21.4% versus similar routes. None of the retrieved notes document a factor that clearly affected the Mumbai-Pune route during the week of 2025-11-10; the diesel price note refers to a rise starting in May without confirming it persisted into November, and the other notes describe stable demand or absorbed costs."
Mumbai-Pune,2025-11-17,4.322076630701151,8.87,31.61,Yes,,Cost is unusually high based on 8.9% versus its own historical baseline and 31.6% versus similar routes. None of the retrieved notes provide a temporally applicable factor that could explain the cost increase for the Mumbai-Pune route during the week of 2025-11-17.
Mumbai-Pune,2025-11-24,4.15642174319512,2.99,23.05,Yes,,Cost is unusually high based on 3.0% versus its own historical baseline and 23.0% versus similar routes. None of the retrieved notes provide a temporally applicable factor that could explain the higher freight cost for the Mumbai-Pune route in the week of 2025-11-24.
Mumbai-Pune,2025-12-01,4.39279820396953,7.73,37.39,No,N003,"The note reports that diesel prices rose nationwide starting the week of 2025-05-05, which would increase transportation costs on all routes, including Mumbai-Pune, for subsequent weeks such as 2025-12-01."
Mumbai-Pune,2025-12-08,4.43194078435407,7.2,38.8,No,N003,"The note reports that diesel prices rose nationwide starting the week of 2025-05-05, increasing transportation costs across all routes; this ongoing fuel price increase can explain the higher freight cost in the week of 2025-12-08."
Mumbai-Pune,2025-12-15,4.388091164267901,4.36,35.5,Yes,,Cost is unusually high based on 4.4% versus its own historical baseline and 35.5% versus similar routes. None of the retrieved notes are temporally applicable to the week of 2025-12-15 or provide a documented factor that could explain the cost increase for the Mumbai-Pune route.
Mumbai-Pune,2025-12-22,4.485336320121254,5.75,38.91,No,N003,"The note reports that diesel prices rose nationwide starting the week of 2025-05-05, increasing transportation costs across all routes by 5‑7%, which provides a documented factor that could raise freight costs for the Mumbai‑Pune route in the week of 2025-12-22."
